"","ID","Presa","Grupo.funcional.presa","Depredador","Grupo.funcional.depredador","Estrategia","Fuente","Expertise.depredador","Expertise.presa","Referencia","Enlace","Referente"
"316",361,"Micromesistius_australis","Gadiformes ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"https://doi.org/10.3354/meps12296",NA
"317",362,"Macruronus_magellanicus","Gadiformes ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"https://doi.org/10.3354/meps12296",NA
"318",363,"Merluccius_australis","Gadiformes ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"https://doi.org/10.3354/meps12296",NA
"319",364,"Gobionotothen_gibberifrons","Perciformes ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"https://doi.org/10.3354/meps12296",NA
"320",365,"Chaenocephalus_aceratus","Perciformes ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"https://doi.org/10.3354/meps12296",NA
"321",366,"Champsocephalus_gunnari","Perciformes ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"https://doi.org/10.3354/meps12296",NA
"322",367,"Chionodraco_rastrospinosus","Perciformes ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"https://doi.org/10.3354/meps12296",NA
"323",368,"Lepidonotothen_kempi","Perciformes ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"https://doi.org/10.3354/meps12296",NA
"324",369,"Nototheniops_larseni","Perciformes ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"https://doi.org/10.3354/meps12296",NA
"325",370,"Pseudochaenichthys_georgianus","Perciformes ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"https://doi.org/10.3354/meps12296",NA
"326",371,"Loligo_gahi","Cephalopoda ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"327",372,"Ilex_argentinus","Cephalopoda ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"328",373,"Macruronus_magellanicus","Gadiformes ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces demersales",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"329",374,"Merluccius_australis","Gadiformes ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces demersales",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"330",375,"Champsocephalus_aceratus","Perciformes","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"331",376,"Galiteuthis_glacialis","Cephalopoda ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"332",377,"Euphausia_lucens","Malacostraca","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"333",378,"Euphausia_superba","Malacostraca","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"334",379,"Taonius*","Cephalopoda ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"335",380,"Histioteuthis_atlantica","Cephalopoda ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"336",381,"Histioteuthis_macrohista","Cephalopoda ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"337",382,"Gonatus_antarcticus","Cephalopoda","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"338",383,"Kondakovia_longimana","Cephalopoda ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"339",384,"Batoteuthis_skolops","Cephalopoda ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"340",385,"Galiteuthis_glacialis","Cephalopoda ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"341",386,"Dissostichus_eleginoides","Perciformes","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces demersales",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"342",387,"Micromesistius_australis","Gadiformes ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"343",388,"Macruronus_magellanicus","Gadiformes ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces demersales",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"344",389,"Merluccius_australis","Gadiformes ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces demersales",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"345",390,"Gobionotothen_gibberifrons","Perciformes ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"346",391,"Chaenocephalus_aceratus","Perciformes ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"347",392,"Champsocephalus_gunnari","Perciformes ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"348",393,"Chionodraco_rastrospinosus","Perciformes ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"349",394,"Lepidonotothen_kempi","Perciformes ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"350",395,"Nototheniops_larseni","Perciformes ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"351",396,"Pseudochaenichthys_georgianus","Perciformes ","Ziphius_cavirostris","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"352",397,"Loligo_gahi","Cephalopoda ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"353",398,"Ilex_argentinus","Cephalopoda ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"354",399,"Macruronus_magellanicus","Gadiformes ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces demersales",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"355",400,"Merluccius_australis","Gadiformes ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces demersales",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"356",401,"Champsocephalus_aceratus","Perciformes","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"357",402,"Galiteuthis_glacialis","Cephalopoda ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"358",403,"Euphausia_lucens","Malacostraca","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"359",404,"Euphausia_superba","Malacostraca","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"360",405,"Taonius*","Cephalopoda ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"361",406,"Histioteuthis_atlantica","Cephalopoda ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"362",407,"Histioteuthis_macrohista","Cephalopoda ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"363",408,"Gonatus_antarcticus","Cephalopoda","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"364",409,"Kondakovia_longimana","Cephalopoda ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"365",410,"Batoteuthis_skolops","Cephalopoda ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"366",411,"Galiteuthis_glacialis","Cephalopoda ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"367",412,"Dissostichus_eleginoides","Perciformes","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces demersales",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"368",413,"Micromesistius_australis","Gadiformes ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"369",414,"Macruronus_magellanicus","Gadiformes ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces demersales",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"370",415,"Merluccius_australis","Gadiformes ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces demersales",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"371",416,"Gobionotothen_gibberifrons","Perciformes ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"372",417,"Chaenocephalus_aceratus","Perciformes ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"373",418,"Champsocephalus_gunnari","Perciformes ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"374",419,"Chionodraco_rastrospinosus","Perciformes ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"375",420,"Lepidonotothen_kempi","Perciformes ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"376",421,"Nototheniops_larseni","Perciformes ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"377",422,"Pseudochaenichthys_georgianus","Perciformes ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"378",423,"Loligo_gahi","Cephalopoda ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"379",424,"Ilex_argentinus","Cephalopoda ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"380",425,"Macruronus_magellanicus","Gadiformes ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Peces demersales",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"381",426,"Merluccius_australis","Gadiformes ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Peces demersales",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"382",427,"Champsocephalus_aceratus","Perciformes","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"383",428,"Galiteuthis_glacialis","Cephalopoda ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"384",429,"Euphausia_lucens","Malacostraca","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"385",430,"Euphausia_superba","Malacostraca","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"386",431,"Taonius*","Cephalopoda ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"387",432,"Histioteuthis_atlantica","Cephalopoda ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"388",433,"Histioteuthis_macrohista","Cephalopoda ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"389",434,"Gonatus_antarcticus","Cephalopoda","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"390",435,"Kondakovia_longimana","Cephalopoda ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"391",436,"Batoteuthis_skolops","Cephalopoda ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"392",437,"Galiteuthis_glacialis","Cephalopoda ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"393",438,"Dissostichus_eleginoides","Perciformes","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Peces demersales",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"394",439,"Micromesistius_australis","Gadiformes ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"395",440,"Macruronus_magellanicus","Gadiformes ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Peces demersales",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"396",441,"Merluccius_australis","Gadiformes ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Peces demersales",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"397",442,"Gobionotothen_gibberifrons","Perciformes ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"398",443,"Chaenocephalus_aceratus","Perciformes ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"399",444,"Champsocephalus_gunnari","Perciformes ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"400",445,"Chionodraco_rastrospinosus","Perciformes ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"401",446,"Lepidonotothen_kempi","Perciformes ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"402",447,"Nototheniops_larseni","Perciformes ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"403",448,"Pseudochaenichthys_georgianus","Perciformes ","Eubalaena_australis","Balaenidae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"404",453,"Sprattus_fuegensis","Clupeiformes ","Mamiferos marinos","","Cazador","Heterótrofo","Mamiferos marinos","Sardinas",15,"https://doi.org/10.1007/s00300-018-2394-2",NA
"405",454,"Munida_gregaria","Malacostraca","Mamiferos marinos","","Cazador","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",15,"https://doi.org/10.1007/s00300-018-2394-2",NA
"406",458,"Euphausiacea","Malacostraca","Megaptera_novaeangliae","Balaenopteridae","Filtrador","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"407",459,"Euphausiacea","Malacostraca","Balaenoptera_borealis","Balaenopteridae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"408",460,"Euphausiacea","Malacostraca","Lagenorhynchus_cruciger","Delphinidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"409",461,"Myctophidae* ","Myctophiformes ","Balaenoptera_physalus","Balaenopteridae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"410",462,"Myctophidae* ","Myctophiformes ","Balaenoptera_borealisa","Balaenopteridae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"411",463,"Myctophidae* ","Myctophiformes ","Balaenoptera_borealis","Balaenopteridae","","Heterótrofo","Mamiferos marinos","Peces",19,"https://doi.org/10.1007/s00300-019-02607-z",NA
"412",464,"Onykia_ingens","Cephalopoda ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"413",465,"Martialia_hyadesi","Cephalopoda ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"414",466,"Chiroteuthis_veranyi","Cephalopoda ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"415",467,"Doryteuthis_gahi","Cephalopoda ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"416",468,"Ilex_argentinus","Cephalopoda ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"417",469,"Enteroctopus_megalocyathus","Cephalopoda ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"418",470,"Merluccius_hubbsi","Gadiformes ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces demersales",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"419",471,"Merluccius_ustralis","Gadiformes ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces demersales",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"420",472,"Macruronus_magellanicus","Gadiformes ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces demersales",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"421",473,"Salilota_australis","Gadiformes ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"422",474,"Micromesistius_australis","Gadiformes ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"423",475,"Dissostichus_eleginoides","Perciformes","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces demersales",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"424",476,"Cottoperca_trigloides","Perciformes","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces demersales",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"425",477,"Iluocoetes_fimbriatus","Perciformes","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"426",478,"Martialia_hyadesi","Cephalopoda ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"427",479,"Galiteuthis_glacialis","Cephalopoda ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"428",480,"Taonius*","Cephalopoda ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"429",481,"Histioteuthis_eltaninae","Cephalopoda ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"430",482,"Histioteuthis_atlantica","Cephalopoda ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"431",483,"Alluroteuthis_antarcticus","Cephalopoda ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"432",484,"Kondakovia_longimana","Cephalopoda ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"433",485,"Filippovia_knipovitchi","Cephalopoda ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"434",486,"Semirossia_tenera","Cephalopoda ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"435",487,"Gonatus_antarcticus","Cephalopoda ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"436",488,"Gobionotothen_gibberifrons","Perciformes ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"437",489,"Chaenocephalus_aceratus","Perciformes ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"438",490,"Chaenocephalus_gunnari","Perciformes ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"439",491,"Chionodraco_rastrospinosus","Perciformes ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"440",492,"Lepidonotothen_kempi","Perciformes ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"441",493,"Nototheniops_larseni","Perciformes ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"442",494,"Pseudochaenichthys_georgianus","Perciformes ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"443",495,"Patagonotothen_ramsayi","Perciformes","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"444",496,"Cottoperca_trigloides","Perciformes","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces demersales",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"445",497,"Dissostichus_eleginoides","Perciformes","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces demersales",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"446",498,"Salilota_australis","Gadiformes ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"447",499,"Patagonotothen_guntheri","Perciformes","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"448",500,"Geotria_australis","Petromyzonti","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces demersales",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"449",501,"Doryteuthis_gahi","Cephalopoda ","Globicephala_melas_edwardii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
"450",502,"Euphausia_superba","Malacostraca","Balaenoptera_physalus","Balaenopteridae","Filtrador","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",24,"https://doi.org/10.1007/s00300-022-03080-x",NA
"451",503,"Euphausia_superba","Malacostraca","Megaptera_novaeangliae","Balaenopteridae","Filtrador","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",24,"https://doi.org/10.1007/s00300-022-03080-x",NA
"452",504,"Euphausia_superba","Malacostraca","Balaenoptera_bonaerensis","Balaenopteridae","Filtrador","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",24,"https://doi.org/10.1007/s00300-022-03080-x",NA
