ID,Presa,Grupo funcional presa,Expertise presa,Depredador,Grupo funcional depredador,Expertise depredador,Estrategia,Fuente,Referencia,Enlace,Observaciones
1165,Histioteuthis,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
1166,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
1167,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
1168,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
1169,Cranchiidae,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,Infered from Mesonychoteuthis_hamiltonii
1170,Cranchiidae,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
1171,Cranchiidae,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
1172,Gonatidae,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
1173,Cephalopoda_otros,Cephalopoda,Cefalopodos,Globicephala_melas,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,Mansilla_etal_2012,10.1007/s00300-012-1222-3,
1174,Martialia_hyadesi,Cephalopoda,Cefalopodos,Globicephala_melas,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,Mansilla_etal_2012,10.1007/s00300-012-1222-3,
1175,Cephalopoda_otros,Cephalopoda,Cefalopodos,Globicephala_melas,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,Mansilla_etal_2012,10.1007/s00300-012-1222-3,
1176,Cephalopoda_otros,Cephalopoda,Cefalopodos,Globicephala_melas,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,Mansilla_etal_2012,10.1007/s00300-012-1222-3,Infered from Moroteuthis_sp
1177,Copepoda_otros,Copepoda,Crustaceos peracaridos,Caperea_marginata,Neobalaenidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
1178,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,Infered from Oegopsida_sp
1179,Merluccius_hubbsi,Gadiformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
1180,Decapoda_otros,Decapoda,Crustaceos peracaridos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
1181,Otariidae_sp,Carnivora,Mamiferos marinos,Orcinus_orca,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
1182,Spheniscus_magellanicus,Aves,Aves marinas,Orcinus_orca,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
1183,Cephalopoda_otros,Cephalopoda,Cefalopodos,Lagenorhynchus_obscurus,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,Infered from Oegopsida_sp
1184,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
1185,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Lissodelphis_peroniia,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
1186,Myctophidae,Myctophiformes,Peces,Lissodelphis_peroniia,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
1187,Copepoda_otros,Copepoda_otros,Crustaceos peracaridos,Caperea_marginata,Neobalaenidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
1188,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,Infered from Oegopsida_sp
1189,Merlucciidae ,Gadiformes,Peces demersales,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
1190,Decapoda_otros,Decapoda,Crustaceos peracaridos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
1191,Otariidae_sp,Carnivora,Mamiferos marinos,Orcinus_orca,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
1192,Spheniscidae_sp,Aves,Aves marinas,Orcinus_orca,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
1193,Cephalopoda_otros,Cephalopoda,Cefalopodos,Lagenorhynchus_obscurus,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,Infered from Oegopsida_sp
1194,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
1195,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Lissodelphis_peroniia,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
1196,Myctophidae_spp,Myctophiformes,Peces,Lissodelphis_peroniia,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
1197,Gonatidae,Cephalopoda,Cefalopodos,Lissodelphis_peroniia,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
1198,Octopoda,Cephalopoda,Cefalopodos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1199,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1200,Salilota_australis,Gadiformes,Peces,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1201,Merluccius_hubbsi,Gadiformes,Peces demersales,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1202,Decapoda_otros,Decapoda,Crustaceos peracaridos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1203,Ophidiidae,Ophidiiformes,Peces,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1204,Merluccius_australis,Gadiformes,Peces demersales,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1205,Myxinidae,Myxiniformes,Peces,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,Infered from Myxine_australis
1206,Nototheniidae,Perciformes,Peces,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1207,Zoarcidae,Perciformes,Peces,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1208,Illex_argentinus,Cephalopoda,Cefalopodos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1209,Enteroctopus_megalocyathus,Cephalopoda,Cefalopodos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1210,Grimothea,Decapoda,Crustaceos peracaridos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1211,Merlucciidae ,Gadiformes,Peces demersales,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1212,Decapoda_otros,Decapoda,Crustaceos peracaridos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1213,Ophidiidae,Ophidiiformes,Peces,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1214,Merlucciidae ,Gadiformes,Peces demersales,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1215,Myxinidae,Myxiniformes,Peces,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,Infered from Myxine_australis
1216,Nototheniidae_spp,Perciformes,Peces,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1217,Zoarcidae,Perciformes,Peces,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1218,Illex_argentinus,Cephalopoda,Cefalopodos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1219,Enteroctopus_megalocyathus,Cephalopoda,Cefalopodos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1220,Grimothea_sp,Decapoda,Crustaceos peracaridos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1221,Decapoda_otros,Decapoda,Crustaceos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1222,Mactridae_spp,Bivalvia,Moluscos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1223,Salpidae_spp,Thaliacea,Zooplancton,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
1224,Sprattus_fuegensis,Clupeiformes,Sardinas,Megaptera_novaeangliae,Balaenopteridae,Mamiferos marinos,Filtrador,Heterótrofo,Haro_etal_2016,https://repositorio.uchile.cl/handle/2250/141272,
1225,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Megaptera_novaeangliae,Balaenopteridae,Mamiferos marinos,Filtrador,Heterótrofo,Haro_etal_2016,https://repositorio.uchile.cl/handle/2250/141272,
1226,Euphausiidae,Malacostraca,Crustaceos peracaridos,Megaptera_novaeangliae,Balaenopteridae,Mamiferos marinos,Filtrador,Heterótrofo,Haro_etal_2016,https://repositorio.uchile.cl/handle/2250/141272,
1227,Myctophidae,Myctophidae,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
1228,Myctophidae,Myctophidae,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,Infered from Gymnoscopelus_nicholsi
1229,Nototheniidae,Nototheniidae,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
1230,Electrona_spp,Myctophidae,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
1231,Gobionotothen_gibberifrons,Perciformes,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
1232,Lepidonotothen,Nototheniidae,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
1233,Nototheniidae,Nototheniidae,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
1234,Channichthyidae,Perciformes,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
1235,Channichthyidae,Perciformes,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,Infered from Pagetopsis_sp
1236,Channichthyidae,Perciformes,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
1237,Merluccius_hubbsi,Gadiformes,Peces demersales,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
1238,Myctophidae_spp,Myctophidae,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
1239,Myctophidae_spp,Myctophidae,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,Infered from Gymnoscopelus_nicholsi
1240,Nototheniidae_spp,Nototheniidae_spp,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
1241,Electrona_spp,Myctophidae,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
1242,Gobionotothen_gibberifrons,Perciformes,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
1243,Lepidonotothen,Nototheniidae_spp,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
1244,Nototheniidae_spp,Nototheniidae_spp,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
1245,Channichthyidae,Perciformes,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
1246,Channichthyidae,Perciformes,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,Infered from Pagetopsis_sp
1247,Channichthyidae,Perciformes,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
1248,Merlucciidae ,Gadiformes,Peces demersales,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
1249,Micromesistius_australis,Perciformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
1250,Moridae,Gadiformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
1251,Salilota_australis,Gadiformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
1252,Macrourus_holotrachys,Gadiformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
1253,Coelorinchus_fasciatus,Gadiformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
1254,Dissostichus_eleginoides,Perciformes,Peces demersales,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
1255,Patagonotothen_ramsayi,Perciformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
1256,Ophidiidae,Ophidiiformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
1257,Bathyraja_brachyurops,Rajiformes,Condrictios,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
1258,Sprattus_fuegensis,Clupeiformes,Sardinas,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
1259,Merluccius_australis,Gadiformes,Peces demersales,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
1260,Merlucciidae ,Gadiformes,Peces demersales,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
1261,Illex_argentinus,Cephalopoda,Cefalopodos,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
1262,Cephalopoda_otros,Cephalopoda,Cefalopodos,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
1263,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
1264,Detritos,Non-living,Non-living,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
1265,Macrourus_carinatus,Gadiformes,Peces,Thalassarche_chrysostoma,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
1266,Macrourus_holotrachys,Gadiformes,Peces,Thalassarche_chrysostoma,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
1267,Coelorinchus_fasciatus,Gadiformes,Peces,Thalassarche_chrysostoma,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
1268,Necromasa,Non-living,Non-living,Thalassarche_chrysostoma,Aves,Aves marinas,Cazador,Carroñero,Marina_etal_enprep.,NA,
1269,Dissostichus_eleginoides,Perciformes,Peces demersales,Diomedea_exulans,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
1270,Themisto_gaudichaudii,Malacostraca,Crustaceos peracaridos,Diomedea_exulans,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
1271,Necromasa,Non-living,Non-living,Diomedea_exulans,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
1272,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Diomedea_exulans,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
1273,Macrourus_holotrachys,Gadiformes,Peces,Diomedea_exulans,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
1274,Euphausiidae,Malacostraca,Crustaceos peracaridos,Diomedea_exulans,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
1275,Fitoplancton,Fitoplancton,Fitoplancton,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Cazador,Productor_primario,Marina_etal_enprep.,NA,
1276,Polychaeta,Polychaeta,Zooplancton,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
1277,Detritos,Non-living,Non-living,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Cazador,Detritos,Marina_etal_enprep.,NA,
1278,Amphipoda,Amphipoda,Crustaceos,Amphipoda,Amphipoda,Crustaceos peracadios,Cazador,Heterotrofo,Lovrich_pers.com.,NA,
1279,Cumacea,Cumacea,Crustaceos,Cumacea,Cumacea,Crustaceos,Cazador,Heterotrofo,Lovrich_pers.com.,NA,
1280,Isopoda_otros,Isopoda,Isopodos,Isopoda_otros,Isopoda,Isopodos,Cazador,Heterotrofo,Lovrich_pers.com.,NA,
1281,Detritos,Non-living,Non-living,Campylonotus_vagans,Decapoda,Crustaceos,Filtrador,Detritos,Lovrich_pers.com.,NA,
1282,Polychaeta,Polychaeta,Zooplancton,Campylonotus_vagans,Decapoda,Crustaceos,Cazador,Heterotrofo,Lovrich_pers.com.,NA,
1283,Detritos,Non-living,Non-living,Cirratulidae,Polychaeta,,Filtrador,Detritos,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,
1284,Foraminifera,Foraminifera,Fitoplancton,Cirratulidae,Polychaeta,Zooplancton,Filtrador,Productor_primario,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Foraminifera,
1285,Larva_peces,Zooplancton,Ictioplancton,Eukrohnia_hamata,Zooplancton,Zooplancton,Cazador,Heterotrofo,Bruno_pers.com.,NA,
1286,Detritos,Non-living,Non-living,Pagurus_comptus,Decapoda,Crustaceos,Filtrador,Detritos,Kamsay_etal_1996,https://doi.org/10.3354/meps144063,
1287,Necromasa,Non-living,Non-living,Pagurus_comptus,Decapoda,Crustaceos,Carroñero,Necromasa,Kamsay_etal_1996,https://doi.org/10.3354/meps144063,
1288,Polychaeta,Polychaeta,Zooplancton,Pagurus_comptus,Decapoda,Crustaceos,Cazador,Heterotrofo,Kamsay_etal_1996,https://doi.org/10.3354/meps144063,
1289,Cumacea,Cumacea,Crustaceos,Pagurus_comptus,Decapoda,Crustaceos,Cazador,Heterotrofo,Encyclopedia of Life,https://eol.org/pages/46505264,
1290,Brachiopoda_sp,Brachiopoda,Braquiopodos,Pagurus_comptus,Decapoda,Crustaceos,Cazador,Heterotrofo,Lovrich_pers.com.,NA,Infered from Liothyrella_uva
1291,Brachiopoda_sp,Brachiopoda,Braquiopodos,Pagurus_comptus,Decapoda,Crustaceos,Cazador,Heterotrofo,Lovrich_pers.com.,NA,Infered from Magellania_venosa
1292,Brachiopoda_sp,Brachiopoda,Braquiopodos,Pagurus_comptus,Decapoda,Crustaceos,Cazador,Heterotrofo,Lovrich_pers.com.,NA,Infered from Terebratella_dorsata
1293,Amphipoda,Amphipoda,Crustaceos,Pseudechinus_magellanicus,Echinoidea,Erizos,Cazador,Heterotrofo,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,
1294,Foraminifera,Foraminifera,Fitoplancton,Pseudechinus_magellanicus,Echinoidea,Erizos,Filtrador,Porductor_primario,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,
1295,Gastropoda_otros,Gastropoda,Gasteropodos,Pseudechinus_magellanicus,Echinoidea,Erizos,Cazador,Heterotrofo,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,Infered from Odostomia_sp
