"resource","consumer"
"Calanus propinquus","Marrus antarcticus"
"Calanus propinquus","Mastigoteuthis"
"Calanus propinquus","Megalocranchia"
"Calanus propinquus","Muggiaea bargmannae"
"Calanus propinquus","Nannobrachium achirus"
"Calanus propinquus","Neognathophausia gigas"
"Calanus propinquus","Notolepis coatsi"
"Calanus propinquus","Pandea rubra"
"Calanus propinquus","Pantachogon haeckeli"
"Calanus propinquus","Paraeuchaeta antarctica"
"Calanus propinquus","Paraeuchaeta barbata"
"Calanus propinquus","Paraeuchaeta biloba"
"Calanus propinquus","Paraeuchaeta rasa"
"Calanus propinquus","Paraphyllina ransoni"
"Calanus propinquus","Periphylla periphylla"
"Calanus propinquus","Phronima sedentaria"
"Calanus propinquus","Pleuragramma antarcticum"
"Calanus propinquus","Pleurobrachia"
"Calanus propinquus","Pleuromamma abdominalis"
"Calanus propinquus","Pleuromamma antarctica"
"Calanus propinquus","Pleuromamma robusta"
"Calanus propinquus","Primno macropa"
"Calanus propinquus","Protomyctophum bolini"
"Calanus propinquus","Protomyctophum choriodon"
"Calanus propinquus","Pyrostephos vanhoeffeni"
"Calanus propinquus","Rosacea plicata"
"Calanus propinquus","Sagitta gazellae"
"Calanus propinquus","Sagitta marri"
"Calanus propinquus","Salpa thompsoni"
"Calanus propinquus","Scaphocalanus australis"
"Calanus propinquus","Scaphocalanus farrani"
"Calanus propinquus","Slosarczykovia circumantarctica"
"Calanus propinquus","Solmundella bitentaculata"
"Calanus propinquus","Stoloteuthis leucoptera"
"Calanus propinquus","Stygiomedusa gigantea"
"Calanus propinquus","Themisto gaudichaudii"
"Calanus propinquus","Thysanoessa macrura"
"Calanus propinquus","Thysanoessa vicina"
"Calanus propinquus","Vanadis"
"Calanus propinquus","Zanclonia weldoni"
"Callianira","Pleurobrachia"
"Calycopsis borchgrevinki","Boroecia antipoda"
"Calycopsis borchgrevinki","Borostomias antarcticus"
"Calycopsis borchgrevinki","Cyclothone"
"Calycopsis borchgrevinki","Cyphocaris faurei"
"Calycopsis borchgrevinki","Cyphocaris richardi"
"Calycopsis borchgrevinki","Eurythenes obesus"
"Calycopsis borchgrevinki","Gigantocypris muelleri"
"Calycopsis borchgrevinki","Hyperia macrocephala"
"Calycopsis borchgrevinki","Lucicutia"
"Calycopsis borchgrevinki","Parandania boecki"
"Calycopsis borchgrevinki","Scina"
"Calycopsis borchgrevinki","Stygiomedusa gigantea"
"Candacia","Alacia hettacra"
"Candacia","Atolla wyvillei"
"Candacia","Austrinoecia isocheira"
"Candacia","Bathyteuthis abyssicola"
"Candacia","Batoteuthis skolops"
"Candacia","Beroe"
"Candacia","Borostomias antarcticus"
"Candacia","Brachioteuthis picta"
"Candacia","Callianira"
"Candacia","Calycopsis borchgrevinki"
"Candacia","Candacia"
"Candacia","Corycaeus"
"Candacia","Crossota brunnea"
"Candacia","Cyclothone"
"Candacia","Cyphocaris faurei"
"Candacia","Cyphocaris richardi"
"Candacia","Dimophyes arctica"
"Candacia","Diphyes antarctica"
"Candacia","Electrona antarctica"
"Candacia","Euchirella rostromagna"
"Candacia","Eudoxoides spiralis"
"Candacia","Eukrohnia hamata"
"Candacia","Euphausia frigida"
"Candacia","Euphausia superba"
"Candacia","Euphausia triacantha"
"Candacia","Gaetanus tenuispinus"
"Candacia","Galiteuthis glacialis"
"Candacia","Gigantocypris muelleri"
"Candacia","Gilia reticulata"
"Candacia","Gonatus antarcticus"
"Candacia","Gymnoscopelus bolini"
"Candacia","Gymnoscopelus braueri"
"Candacia","Gymnoscopelus nicholsi"
"Candacia","Halicreas minimum"
"Candacia","Heterorhabdus austrinus"
"Candacia","Hippopodiidae"
"Candacia","Krefftichthys anderssoni"
"Candacia","Marrus antarcticus"
"Candacia","Mastigoteuthis"
"Candacia","Megalocranchia"
"Candacia","Muggiaea bargmannae"
"Candacia","Nannobrachium achirus"
"Candacia","Neognathophausia gigas"
"Candacia","Notolepis coatsi"
"Candacia","Pandea rubra"
"Candacia","Pantachogon haeckeli"
"Candacia","Paraeuchaeta antarctica"
"Candacia","Paraeuchaeta barbata"
"Candacia","Paraeuchaeta biloba"
"Candacia","Paraeuchaeta rasa"
"Candacia","Paraphyllina ransoni"
"Candacia","Periphylla periphylla"
"Candacia","Petalidium foliaceum"
"Candacia","Phronima sedentaria"
"Candacia","Pleuragramma antarcticum"
"Candacia","Pleurobrachia"
"Candacia","Pleuromamma abdominalis"
"Candacia","Pleuromamma antarctica"
"Candacia","Pleuromamma robusta"
"Candacia","Primno macropa"
"Candacia","Protomyctophum bolini"
"Candacia","Protomyctophum choriodon"
"Candacia","Rosacea plicata"
"Candacia","Sagitta gazellae"
"Candacia","Sagitta marri"
"Candacia","Salpa thompsoni"
"Candacia","Scaphocalanus australis"
"Candacia","Scaphocalanus farrani"
"Candacia","Sergestes"
"Candacia","Slosarczykovia circumantarctica"
"Candacia","Solmundella bitentaculata"
"Candacia","Stoloteuthis leucoptera"
"Candacia","Stygiomedusa gigantea"
"Candacia","Themisto gaudichaudii"
"Candacia","Thysanoessa macrura"
"Candacia","Thysanoessa vicina"
"Candacia","Vanadis"
"Candacia","Zanclonia weldoni"
"Ceratium","Appendicularia"
"Ceratium","Calanoides acutus"
"Ceratium","Calanus propinquus"
"Ceratium","Clio piatkowskii"
"Ceratium","Clio pyramidata"
"Ceratium","Cyphocaris faurei"
"Ceratium","Cyphocaris richardi"
"Ceratium","Euphausia frigida"
"Ceratium","Euphausia superba"
"Ceratium","Eusiroides stenopleura"
"Ceratium","Gaetanus tenuispinus"
"Ceratium","Metridia gerlachei"
"Ceratium","Metridia lucens"
"Ceratium","Microcalanus pygmaeus"
"Ceratium","Microsetella norvegica"
"Ceratium","Oithona frigida"
"Ceratium","Oithona similis"
"Ceratium","Pleuromamma abdominalis"
"Ceratium","Pleuromamma antarctica"
"Ceratium","Racovitzanus antarcticus"
"Ceratium","Rhincalanus gigas"
"Ceratium","Salpa thompsoni"
"Ceratium","Scaphocalanus australis"
"Ceratium","Scolecithricella minor"
"Ceratium","Thysanoessa vicina"
"Ceratium","Vanadis"
"Ceratium","Vibilia antarctica"
"Chaetoceros","Acantharea"
"Chaetoceros","Antarctomysis maxima"
"Chaetoceros","Appendicularia"
"Chaetoceros","Calanoides acutus"
"Chaetoceros","Calanus propinquus"
"Chaetoceros","Candacia"
"Chaetoceros","Clio piatkowskii"
"Chaetoceros","Clio pyramidata"
"Chaetoceros","Corycaeus"
"Chaetoceros","Cyphocaris faurei"
"Chaetoceros","Cyphocaris richardi"
"Chaetoceros","Euphausia frigida"
"Chaetoceros","Euphausia superba"
"Chaetoceros","Eusiroides stenopleura"
"Chaetoceros","Foraminifera"
"Chaetoceros","Gaetanus tenuispinus"
"Chaetoceros","Hyperia macrocephala"
"Chaetoceros","Hyperiella antarctica"
"Chaetoceros","Hyperiella dilatata"
"Chaetoceros","Limacina helicina"
"Chaetoceros","Limacina retroversa"
"Chaetoceros","Lucicutia"
"Chaetoceros","Metridia gerlachei"
"Chaetoceros","Metridia lucens"
"Chaetoceros","Microcalanus pygmaeus"
"Chaetoceros","Microsetella norvegica"
"Chaetoceros","Nematocarcinus lanceopes"
"Chaetoceros","Oithona frigida"
"Chaetoceros","Oithona similis"
"Chaetoceros","Oncaea curvata"
"Chaetoceros","Pasiphaea scotiae"
"Chaetoceros","Pelagobia longicirrata"
"Chaetoceros","Pleuromamma abdominalis"
"Chaetoceros","Pleuromamma antarctica"
"Chaetoceros","Podocopida"
"Chaetoceros","Primno macropa"
"Chaetoceros","Pyrostephos vanhoeffeni"
"Chaetoceros","Racovitzanus antarcticus"
"Chaetoceros","Rhincalanus gigas"
"Chaetoceros","Rhynchonereella bongraini"
"Chaetoceros","Salpa thompsoni"
"Chaetoceros","Scaphocalanus australis"
"Chaetoceros","Scolecithricella minor"
"Chaetoceros","Thysanoessa vicina"
"Chaetoceros","Tomopteris planktonis"
"Chaetoceros","Tomopteris septentrionalis"
"Chaetoceros","Triconia antarctica"
"Chaetoceros","Vanadis"
"Chaetoceros","Vibilia antarctica"
"Clio piatkowskii","Beroe"
"Clio piatkowskii","Callianira"
"Clio piatkowskii","Clione limacina"
"Clio piatkowskii","Electrona antarctica"
"Clio piatkowskii","Gigantocypris muelleri"
"Clio piatkowskii","Gymnoscopelus braueri"
"Clio piatkowskii","Gymnoscopelus nicholsi"
"Clio piatkowskii","Hyperia macrocephala"
"Clio piatkowskii","Pantachogon haeckeli"
"Clio piatkowskii","Pasiphaea scotiae"
"Clio piatkowskii","Protomyctophum bolini"
"Clio piatkowskii","Sagitta gazellae"
"Clio piatkowskii","Solmundella bitentaculata"
"Clio piatkowskii","Spongiobranchaea australis"
"Clio pyramidata","Beroe"
"Clio pyramidata","Callianira"
"Clio pyramidata","Clione limacina"
"Clio pyramidata","Electrona antarctica"
"Clio pyramidata","Gigantocypris muelleri"
"Clio pyramidata","Gymnoscopelus braueri"
"Clio pyramidata","Gymnoscopelus nicholsi"
"Clio pyramidata","Hyperia macrocephala"
"Clio pyramidata","Pantachogon haeckeli"
"Clio pyramidata","Pasiphaea scotiae"
"Clio pyramidata","Protomyctophum bolini"
"Clio pyramidata","Sagitta gazellae"
"Clio pyramidata","Solmundella bitentaculata"
"Clio pyramidata","Spongiobranchaea australis"
"Clione limacina","Beroe"
"Clione limacina","Callianira"
"Clione limacina","Electrona antarctica"
"Clione limacina","Gigantocypris muelleri"
"Clione limacina","Gymnoscopelus braueri"
"Clione limacina","Gymnoscopelus nicholsi"
"Clione limacina","Hyperia macrocephala"
"Clione limacina","Hyperiella antarctica"
"Clione limacina","Hyperiella dilatata"
"Clione limacina","Pantachogon haeckeli"
"Clione limacina","Pasiphaea scotiae"
"Clione limacina","Protomyctophum bolini"
"Clione limacina","Sagitta gazellae"
"Clione limacina","Solmundella bitentaculata"
"Coccolitophorida","Appendicularia"
"Coccolitophorida","Clio piatkowskii"
"Coccolitophorida","Clio pyramidata"
"Coccolitophorida","Codonellopsis"
"Coccolitophorida","Cymatocylis"
"Coccolitophorida","Limacina helicina"
"Coccolitophorida","Lucicutia"
"Coccolitophorida","Salpa thompsoni"
"Coccolitophorida","Stenosemella"
"Codonellopsis","Acanthephyra pelagica"
"Codonellopsis","Alacia hettacra"
"Codonellopsis","Appendicularia"
"Codonellopsis","Austrinoecia isocheira"
"Codonellopsis","Calanoides acutus"
"Codonellopsis","Calanus propinquus"
"Codonellopsis","Cyphocaris faurei"
"Codonellopsis","Cyphocaris richardi"
"Codonellopsis","Euchirella rostromagna"
"Codonellopsis","Euphausia frigida"
"Codonellopsis","Euphausia superba"
"Codonellopsis","Euphausia triacantha"
"Codonellopsis","Gaetanus tenuispinus"
"Codonellopsis","Hyperiella antarctica"
"Codonellopsis","Hyperiella dilatata"
"Codonellopsis","Lucicutia"
"Codonellopsis","Metridia gerlachei"
"Codonellopsis","Metridia lucens"
"Codonellopsis","Nematocarcinus lanceopes"
"Codonellopsis","Pasiphaea scotiae"
"Codonellopsis","Pleuromamma abdominalis"
"Codonellopsis","Pleuromamma antarctica"
"Codonellopsis","Pleuromamma robusta"
"Codonellopsis","Racovitzanus antarcticus"
"Codonellopsis","Salpa thompsoni"
"Codonellopsis","Scaphocalanus australis"
"Codonellopsis","Scolecithricella minor"
"Codonellopsis","Thysanoessa macrura"
"Codonellopsis","Thysanoessa vicina"
"Codonellopsis","Vanadis"
"Codonellopsis","Vibilia antarctica"
"Corethron","Antarctomysis maxima"
"Corethron","Appendicularia"
"Corethron","Calanoides acutus"
"Corethron","Calanus propinquus"
"Corethron","Candacia"
"Corethron","Clio piatkowskii"
"Corethron","Clio pyramidata"
"Corethron","Corycaeus"
"Corethron","Cyphocaris faurei"
"Corethron","Cyphocaris richardi"
"Corethron","Euphausia frigida"
"Corethron","Euphausia superba"
"Corethron","Eusiroides stenopleura"
"Corethron","Eusirus perdentatus"
"Corethron","Foraminifera"
"Corethron","Gaetanus tenuispinus"
"Corethron","Hyperia macrocephala"
"Corethron","Hyperiella antarctica"
"Corethron","Hyperiella dilatata"
"Corethron","Limacina helicina"
"Corethron","Limacina retroversa"
"Corethron","Lucicutia"
"Corethron","Metridia gerlachei"
"Corethron","Metridia lucens"
"Corethron","Microcalanus pygmaeus"
"Corethron","Microsetella norvegica"
"Corethron","Nematocarcinus lanceopes"
"Corethron","Oithona frigida"
"Corethron","Oithona similis"
"Corethron","Oncaea curvata"
"Corethron","Pasiphaea scotiae"
"Corethron","Pelagobia longicirrata"
"Corethron","Pleuromamma abdominalis"
"Corethron","Pleuromamma antarctica"
"Corethron","Podocopida"
"Corethron","Primno macropa"
"Corethron","Pyrostephos vanhoeffeni"
"Corethron","Racovitzanus antarcticus"
"Corethron","Rhincalanus gigas"
"Corethron","Rhynchonereella bongraini"
"Corethron","Salpa thompsoni"
"Corethron","Scaphocalanus australis"
"Corethron","Scolecithricella minor"
"Corethron","Thysanoessa vicina"
"Corethron","Tomopteris planktonis"
"Corethron","Tomopteris septentrionalis"
"Corethron","Triconia antarctica"
"Corethron","Vanadis"
"Corethron","Vibilia antarctica"
"Corycaeus","Alacia hettacra"
"Corycaeus","Atolla wyvillei"
"Corycaeus","Austrinoecia isocheira"
"Corycaeus","Bathyteuthis abyssicola"
"Corycaeus","Batoteuthis skolops"
"Corycaeus","Beroe"
"Corycaeus","Borostomias antarcticus"
"Corycaeus","Brachioteuthis picta"
"Corycaeus","Callianira"
"Corycaeus","Calycopsis borchgrevinki"
"Corycaeus","Candacia"
"Corycaeus","Corycaeus"
"Corycaeus","Crossota brunnea"
"Corycaeus","Cyclothone"
"Corycaeus","Cyphocaris faurei"
"Corycaeus","Cyphocaris richardi"
"Corycaeus","Dimophyes arctica"
"Corycaeus","Diphyes antarctica"
"Corycaeus","Electrona antarctica"
"Corycaeus","Euchirella rostromagna"
"Corycaeus","Eudoxoides spiralis"
"Corycaeus","Eukrohnia hamata"
"Corycaeus","Euphausia frigida"
"Corycaeus","Euphausia superba"
"Corycaeus","Euphausia triacantha"
"Corycaeus","Gaetanus tenuispinus"
"Corycaeus","Galiteuthis glacialis"
"Corycaeus","Gigantocypris muelleri"
"Corycaeus","Gilia reticulata"
"Corycaeus","Gonatus antarcticus"
"Corycaeus","Gymnoscopelus braueri"
"Corycaeus","Gymnoscopelus nicholsi"
"Corycaeus","Halicreas minimum"
"Corycaeus","Hippopodiidae"
"Corycaeus","Krefftichthys anderssoni"
"Corycaeus","Marrus antarcticus"
"Corycaeus","Mastigoteuthis"
"Corycaeus","Megalocranchia"
"Corycaeus","Muggiaea bargmannae"
"Corycaeus","Nannobrachium achirus"
"Corycaeus","Neognathophausia gigas"
"Corycaeus","Notolepis coatsi"
"Corycaeus","Pandea rubra"
"Corycaeus","Pantachogon haeckeli"
"Corycaeus","Paraeuchaeta antarctica"
"Corycaeus","Paraeuchaeta barbata"
"Corycaeus","Paraeuchaeta biloba"
"Corycaeus","Paraeuchaeta rasa"
"Corycaeus","Paraphyllina ransoni"
"Corycaeus","Periphylla periphylla"
"Corycaeus","Phronima sedentaria"
"Corycaeus","Pleuragramma antarcticum"
"Corycaeus","Pleurobrachia"
"Corycaeus","Pleuromamma abdominalis"
"Corycaeus","Pleuromamma antarctica"
"Corycaeus","Pleuromamma robusta"
"Corycaeus","Primno macropa"
"Corycaeus","Protomyctophum bolini"
"Corycaeus","Protomyctophum choriodon"
"Corycaeus","Rosacea plicata"
"Corycaeus","Sagitta gazellae"
"Corycaeus","Sagitta marri"
"Corycaeus","Salpa thompsoni"
"Corycaeus","Scaphocalanus australis"
"Corycaeus","Scaphocalanus farrani"
"Corycaeus","Slosarczykovia circumantarctica"
"Corycaeus","Solmundella bitentaculata"
"Corycaeus","Stoloteuthis leucoptera"
"Corycaeus","Stygiomedusa gigantea"
"Corycaeus","Thysanoessa macrura"
"Corycaeus","Thysanoessa vicina"
"Corycaeus","Vanadis"
"Corycaeus","Zanclonia weldoni"
"Crossota brunnea","Boroecia antipoda"
"Crossota brunnea","Borostomias antarcticus"
"Crossota brunnea","Cyclothone"
"Crossota brunnea","Cyphocaris faurei"
"Crossota brunnea","Cyphocaris richardi"
"Crossota brunnea","Eurythenes obesus"
"Crossota brunnea","Gigantocypris muelleri"
"Crossota brunnea","Hyperia macrocephala"
"Crossota brunnea","Lucicutia"
"Crossota brunnea","Parandania boecki"
"Crossota brunnea","Scina"
"Crossota brunnea","Stygiomedusa gigantea"
"Cyclothone","Acanthephyra pelagica"
"Cyclothone","Alluroteuthis antarcticus"
"Cyclothone","Arctozenus risso"
"Cyclothone","Bathyteuthis abyssicola"
"Cyclothone","Batoteuthis skolops"
"Cyclothone","Benthalbella elongata"
"Cyclothone","Benthalbella macropinna"
"Cyclothone","Borostomias antarcticus"
"Cyclothone","Calycopsis borchgrevinki"
"Cyclothone","Cyclothone"
"Cyclothone","Desmonema glaciale"
"Cyclothone","Dimophyes arctica"
"Cyclothone","Diphyes antarctica"
"Cyclothone","Electrona antarctica"
"Cyclothone","Eudoxoides spiralis"
"Cyclothone","Filippovia knipovitchi"
"Cyclothone","Galiteuthis glacialis"
"Cyclothone","Gigantocypris muelleri"
"Cyclothone","Gilia reticulata"
"Cyclothone","Gonatus antarcticus"
"Cyclothone","Gymnoscopelus bolini"
"Cyclothone","Gymnoscopelus braueri"
"Cyclothone","Kondakovia longimana"
"Cyclothone","Krefftichthys anderssoni"
"Cyclothone","Marrus antarcticus"
"Cyclothone","Mastigoteuthis"
"Cyclothone","Megalocranchia"
"Cyclothone","Muggiaea bargmannae"
"Cyclothone","Pandea rubra"
"Cyclothone","Parandania boecki"
"Cyclothone","Pleuragramma antarcticum"
"Cyclothone","Pleurobrachia"
"Cyclothone","Psychroteuthis glacialis"
"Cyclothone","Slosarczykovia circumantarctica"
"Cyclothone","Stomias gracilis"
"Cyllopus lucasii","Bathyteuthis abyssicola"
"Cyllopus lucasii","Calycopsis borchgrevinki"
"Cyllopus lucasii","Dimophyes arctica"
"Cyllopus lucasii","Diphyes antarctica"
"Cyllopus lucasii","Electrona antarctica"
"Cyllopus lucasii","Eudoxoides spiralis"
"Cyllopus lucasii","Eusirus perdentatus"
"Cyllopus lucasii","Galiteuthis glacialis"
