"resource","consumer"
"Borostomias antarcticus","Electrona subaspera"
"Borostomias antarcticus","Filippovia knipovitchi"
"Borostomias antarcticus","Galiteuthis glacialis"
"Borostomias antarcticus","Gigantocypris muelleri"
"Borostomias antarcticus","Gonatus antarcticus"
"Borostomias antarcticus","Gymnoscopelus bolini"
"Borostomias antarcticus","Gymnoscopelus braueri"
"Borostomias antarcticus","Gymnoscopelus fraseri"
"Borostomias antarcticus","Gymnoscopelus hintonoides"
"Borostomias antarcticus","Kondakovia longimana"
"Borostomias antarcticus","Krefftichthys anderssoni"
"Borostomias antarcticus","Martialia hyadesi"
"Borostomias antarcticus","Mastigoteuthis"
"Borostomias antarcticus","Megalocranchia"
"Borostomias antarcticus","Muggiaea bargmannae"
"Borostomias antarcticus","Onykia ingens"
"Borostomias antarcticus","Pandea rubra"
"Borostomias antarcticus","Parandania boecki"
"Borostomias antarcticus","Pleuragramma antarcticum"
"Borostomias antarcticus","Pleurobrachia"
"Borostomias antarcticus","Protomyctophum tenisoni"
"Borostomias antarcticus","Psychroteuthis glacialis"
"Borostomias antarcticus","Slosarczykovia circumantarctica"
"Borostomias antarcticus","Stomias gracilis"
"Brachioteuthis linkovskyi","Alluroteuthis antarcticus"
"Brachioteuthis linkovskyi","Bathyteuthis abyssicola"
"Brachioteuthis linkovskyi","Batoteuthis skolops"
"Brachioteuthis linkovskyi","Brachioteuthis linkovskyi"
"Brachioteuthis linkovskyi","Brachioteuthis picta"
"Brachioteuthis linkovskyi","Chiroteuthis veranyi"
"Brachioteuthis linkovskyi","Dissostichus eleginoides"
"Brachioteuthis linkovskyi","Electrona carlsbergi"
"Brachioteuthis linkovskyi","Filippovia knipovitchi"
"Brachioteuthis linkovskyi","Galiteuthis glacialis"
"Brachioteuthis linkovskyi","Gigantocypris muelleri"
"Brachioteuthis linkovskyi","Gonatus antarcticus"
"Brachioteuthis linkovskyi","Gymnoscopelus bolini"
"Brachioteuthis linkovskyi","Gymnoscopelus hintonoides"
"Brachioteuthis linkovskyi","Histioteuthis eltaninae"
"Brachioteuthis linkovskyi","Kondakovia longimana"
"Brachioteuthis linkovskyi","Martialia hyadesi"
"Brachioteuthis linkovskyi","Mastigoteuthis"
"Brachioteuthis linkovskyi","Megalocranchia"
"Brachioteuthis linkovskyi","Mesonychoteuthis hamiltoni"
"Brachioteuthis linkovskyi","Onykia ingens"
"Brachioteuthis linkovskyi","Psychroteuthis glacialis"
"Brachioteuthis linkovskyi","Slosarczykovia circumantarctica"
"Brachioteuthis picta","Alluroteuthis antarcticus"
"Brachioteuthis picta","Bathyteuthis abyssicola"
"Brachioteuthis picta","Batoteuthis skolops"
"Brachioteuthis picta","Brachioteuthis linkovskyi"
"Brachioteuthis picta","Brachioteuthis picta"
"Brachioteuthis picta","Chiroteuthis veranyi"
"Brachioteuthis picta","Dissostichus eleginoides"
"Brachioteuthis picta","Electrona carlsbergi"
"Brachioteuthis picta","Filippovia knipovitchi"
"Brachioteuthis picta","Galiteuthis glacialis"
"Brachioteuthis picta","Gigantocypris muelleri"
"Brachioteuthis picta","Gonatus antarcticus"
"Brachioteuthis picta","Gymnoscopelus bolini"
"Brachioteuthis picta","Gymnoscopelus hintonoides"
"Brachioteuthis picta","Histioteuthis eltaninae"
"Brachioteuthis picta","Kondakovia longimana"
"Brachioteuthis picta","Martialia hyadesi"
"Brachioteuthis picta","Mastigoteuthis"
"Brachioteuthis picta","Megalocranchia"
"Brachioteuthis picta","Mesonychoteuthis hamiltoni"
"Brachioteuthis picta","Onykia ingens"
"Brachioteuthis picta","Psychroteuthis glacialis"
"Brachioteuthis picta","Slosarczykovia circumantarctica"
"Calanoides acutus","Alacia hettacra"
"Calanoides acutus","Atolla wyvillei"
"Calanoides acutus","Austrinoecia isocheira"
"Calanoides acutus","Bathyteuthis abyssicola"
"Calanoides acutus","Batoteuthis skolops"
"Calanoides acutus","Beroe"
"Calanoides acutus","Borostomias antarcticus"
"Calanoides acutus","Brachioteuthis linkovskyi"
"Calanoides acutus","Brachioteuthis picta"
"Calanoides acutus","Calanus australis"
"Calanoides acutus","Callianira"
"Calanoides acutus","Calycopsis borchgrevinki"
"Calanoides acutus","Candacia"
"Calanoides acutus","Chiroteuthis veranyi"
"Calanoides acutus","Conchoecilla chuni"
"Calanoides acutus","Conchoecissa symmetrica"
"Calanoides acutus","Corycaeus"
"Calanoides acutus","Crossota brunnea"
"Calanoides acutus","Cyclothone"
"Calanoides acutus","Cyphocaris faurei"
"Calanoides acutus","Cyphocaris richardi"
"Calanoides acutus","Dimophyes arctica"
"Calanoides acutus","Diphyes antarctica"
"Calanoides acutus","Electrona antarctica"
"Calanoides acutus","Electrona carlsbergi"
"Calanoides acutus","Electrona subaspera"
"Calanoides acutus","Euchirella rostromagna"
"Calanoides acutus","Eudoxoides spiralis"
"Calanoides acutus","Eukrohnia hamata"
"Calanoides acutus","Euphausia frigida"
"Calanoides acutus","Euphausia superba"
"Calanoides acutus","Euphausia triacantha"
"Calanoides acutus","Euphausia vallentini"
"Calanoides acutus","Gaetanus tenuispinus"
"Calanoides acutus","Galiteuthis glacialis"
"Calanoides acutus","Gigantocypris muelleri"
"Calanoides acutus","Gilia reticulata"
"Calanoides acutus","Gonatus antarcticus"
"Calanoides acutus","Gymnoscopelus bolini"
"Calanoides acutus","Gymnoscopelus braueri"
"Calanoides acutus","Gymnoscopelus fraseri"
"Calanoides acutus","Gymnoscopelus hintonoides"
"Calanoides acutus","Gymnoscopelus nicholsi"
"Calanoides acutus","Gymnoscopelus piabilis"
"Calanoides acutus","Halicreas minimum"
"Calanoides acutus","Heterorhabdus austrinus"
"Calanoides acutus","Hippopodiidae"
"Calanoides acutus","Krefftichthys anderssoni"
"Calanoides acutus","Lampanyctus"
"Calanoides acutus","Marrus antarcticus"
"Calanoides acutus","Mastigoteuthis"
"Calanoides acutus","Megalocranchia"
"Calanoides acutus","Muggiaea bargmannae"
"Calanoides acutus","Nannobrachium achirus"
"Calanoides acutus","Nansenia antarctica"
"Calanoides acutus","Neognathophausia gigas"
"Calanoides acutus","Notolepis coatsi"
"Calanoides acutus","Obtusoecia antarctica"
"Calanoides acutus","Onykia ingens"
"Calanoides acutus","Pandea rubra"
"Calanoides acutus","Pantachogon haeckeli"
"Calanoides acutus","Paraeuchaeta antarctica"
"Calanoides acutus","Paraeuchaeta barbata"
"Calanoides acutus","Paraeuchaeta biloba"
"Calanoides acutus","Paraeuchaeta rasa"
"Calanoides acutus","Paraphyllina ransoni"
"Calanoides acutus","Periphylla periphylla"
"Calanoides acutus","Phronima sedentaria"
"Calanoides acutus","Pleuragramma antarcticum"
"Calanoides acutus","Pleurobrachia"
"Calanoides acutus","Pleuromamma abdominalis"
"Calanoides acutus","Pleuromamma antarctica"
"Calanoides acutus","Pleuromamma robusta"
"Calanoides acutus","Poromitra crassiceps"
"Calanoides acutus","Primno macropa"
"Calanoides acutus","Protomyctophum andriashevi"
"Calanoides acutus","Protomyctophum bolini"
"Calanoides acutus","Protomyctophum choriodon"
"Calanoides acutus","Protomyctophum parallelum"
"Calanoides acutus","Protomyctophum tenisoni"
"Calanoides acutus","Pseudoconchoecia serrulata"
"Calanoides acutus","Rosacea plicata"
"Calanoides acutus","Rotundoecia teretivalvata"
"Calanoides acutus","Sagitta gazellae"
"Calanoides acutus","Sagitta marri"
"Calanoides acutus","Salpa thompsoni"
"Calanoides acutus","Scaphocalanus australis"
"Calanoides acutus","Scaphocalanus farrani"
"Calanoides acutus","Slosarczykovia circumantarctica"
"Calanoides acutus","Solmundella bitentaculata"
"Calanoides acutus","Stoloteuthis leucoptera"
"Calanoides acutus","Stygiomedusa gigantea"
"Calanoides acutus","Themisto gaudichaudii"
"Calanoides acutus","Thysanoessa macrura"
"Calanoides acutus","Thysanoessa vicina"
"Calanoides acutus","Vanadis"
"Calanoides acutus","Zanclonia weldoni"
"Calanus australis","Alacia hettacra"
"Calanus australis","Atolla wyvillei"
"Calanus australis","Austrinoecia isocheira"
"Calanus australis","Bathyteuthis abyssicola"
"Calanus australis","Batoteuthis skolops"
"Calanus australis","Beroe"
"Calanus australis","Borostomias antarcticus"
"Calanus australis","Brachioteuthis linkovskyi"
"Calanus australis","Brachioteuthis picta"
"Calanus australis","Calanus australis"
"Calanus australis","Callianira"
"Calanus australis","Calycopsis borchgrevinki"
"Calanus australis","Candacia"
"Calanus australis","Chiroteuthis veranyi"
"Calanus australis","Conchoecilla chuni"
"Calanus australis","Conchoecissa symmetrica"
"Calanus australis","Corycaeus"
"Calanus australis","Crossota brunnea"
"Calanus australis","Cyclothone"
"Calanus australis","Cyphocaris faurei"
"Calanus australis","Cyphocaris richardi"
"Calanus australis","Dimophyes arctica"
"Calanus australis","Diphyes antarctica"
"Calanus australis","Electrona antarctica"
"Calanus australis","Electrona carlsbergi"
"Calanus australis","Electrona subaspera"
"Calanus australis","Euchirella rostromagna"
"Calanus australis","Eudoxoides spiralis"
"Calanus australis","Eukrohnia hamata"
"Calanus australis","Euphausia frigida"
"Calanus australis","Euphausia superba"
"Calanus australis","Euphausia triacantha"
"Calanus australis","Gaetanus tenuispinus"
"Calanus australis","Galiteuthis glacialis"
"Calanus australis","Gigantocypris muelleri"
"Calanus australis","Gilia reticulata"
"Calanus australis","Gonatus antarcticus"
"Calanus australis","Gymnoscopelus bolini"
"Calanus australis","Gymnoscopelus braueri"
"Calanus australis","Gymnoscopelus fraseri"
"Calanus australis","Gymnoscopelus hintonoides"
"Calanus australis","Gymnoscopelus nicholsi"
"Calanus australis","Gymnoscopelus piabilis"
"Calanus australis","Halicreas minimum"
"Calanus australis","Heterorhabdus austrinus"
"Calanus australis","Hippopodiidae"
"Calanus australis","Krefftichthys anderssoni"
"Calanus australis","Lampanyctus"
"Calanus australis","Marrus antarcticus"
"Calanus australis","Mastigoteuthis"
"Calanus australis","Megalocranchia"
"Calanus australis","Muggiaea bargmannae"
"Calanus australis","Nannobrachium achirus"
"Calanus australis","Nansenia antarctica"
"Calanus australis","Neognathophausia gigas"
"Calanus australis","Notolepis coatsi"
"Calanus australis","Obtusoecia antarctica"
"Calanus australis","Onykia ingens"
"Calanus australis","Pandea rubra"
"Calanus australis","Pantachogon haeckeli"
"Calanus australis","Paraeuchaeta antarctica"
"Calanus australis","Paraeuchaeta barbata"
"Calanus australis","Paraeuchaeta biloba"
"Calanus australis","Paraeuchaeta rasa"
"Calanus australis","Paraphyllina ransoni"
"Calanus australis","Phronima sedentaria"
"Calanus australis","Pleuragramma antarcticum"
"Calanus australis","Pleurobrachia"
"Calanus australis","Pleuromamma abdominalis"
"Calanus australis","Pleuromamma antarctica"
"Calanus australis","Pleuromamma robusta"
"Calanus australis","Poromitra crassiceps"
"Calanus australis","Primno macropa"
"Calanus australis","Protomyctophum andriashevi"
"Calanus australis","Protomyctophum bolini"
"Calanus australis","Protomyctophum choriodon"
"Calanus australis","Protomyctophum luciferum"
"Calanus australis","Protomyctophum parallelum"
"Calanus australis","Protomyctophum tenisoni"
"Calanus australis","Pseudoconchoecia serrulata"
"Calanus australis","Rosacea plicata"
"Calanus australis","Rotundoecia teretivalvata"
"Calanus australis","Sagitta gazellae"
"Calanus australis","Sagitta marri"
"Calanus australis","Salpa thompsoni"
"Calanus australis","Scaphocalanus australis"
"Calanus australis","Scaphocalanus farrani"
"Calanus australis","Slosarczykovia circumantarctica"
"Calanus australis","Solmundella bitentaculata"
"Calanus australis","Stoloteuthis leucoptera"
"Calanus australis","Stygiomedusa gigantea"
"Calanus australis","Themisto gaudichaudii"
"Calanus australis","Thysanoessa macrura"
"Calanus australis","Thysanoessa vicina"
"Calanus australis","Vanadis"
"Calanus propinquus","Alacia hettacra"
"Calanus propinquus","Atolla wyvillei"
"Calanus propinquus","Austrinoecia isocheira"
"Calanus propinquus","Bathyteuthis abyssicola"
"Calanus propinquus","Batoteuthis skolops"
"Calanus propinquus","Beroe"
"Calanus propinquus","Borostomias antarcticus"
"Calanus propinquus","Brachioteuthis linkovskyi"
"Calanus propinquus","Brachioteuthis picta"
"Calanus propinquus","Calanus australis"
"Calanus propinquus","Callianira"
"Calanus propinquus","Calycopsis borchgrevinki"
"Calanus propinquus","Candacia"
"Calanus propinquus","Chiroteuthis veranyi"
"Calanus propinquus","Conchoecilla chuni"
"Calanus propinquus","Conchoecissa symmetrica"
"Calanus propinquus","Corycaeus"
"Calanus propinquus","Crossota brunnea"
"Calanus propinquus","Cyclothone"
"Calanus propinquus","Cyphocaris faurei"
"Calanus propinquus","Cyphocaris richardi"
"Calanus propinquus","Dimophyes arctica"
"Calanus propinquus","Diphyes antarctica"
"Calanus propinquus","Electrona antarctica"
"Calanus propinquus","Electrona carlsbergi"
"Calanus propinquus","Electrona subaspera"
"Calanus propinquus","Euchirella rostromagna"
"Calanus propinquus","Eudoxoides spiralis"
"Calanus propinquus","Eukrohnia hamata"
"Calanus propinquus","Euphausia frigida"
"Calanus propinquus","Euphausia superba"
"Calanus propinquus","Euphausia triacantha"
"Calanus propinquus","Euphausia vallentini"
"Calanus propinquus","Gaetanus tenuispinus"
"Calanus propinquus","Galiteuthis glacialis"
"Calanus propinquus","Gigantocypris muelleri"
"Calanus propinquus","Gilia reticulata"
"Calanus propinquus","Gonatus antarcticus"
"Calanus propinquus","Gymnoscopelus bolini"
"Calanus propinquus","Gymnoscopelus braueri"
"Calanus propinquus","Gymnoscopelus fraseri"
"Calanus propinquus","Gymnoscopelus hintonoides"
"Calanus propinquus","Gymnoscopelus nicholsi"
"Calanus propinquus","Gymnoscopelus piabilis"
"Calanus propinquus","Halicreas minimum"
"Calanus propinquus","Heterorhabdus austrinus"
"Calanus propinquus","Hippopodiidae"
"Calanus propinquus","Krefftichthys anderssoni"
"Calanus propinquus","Lampanyctus"
"Calanus propinquus","Marrus antarcticus"
"Calanus propinquus","Mastigoteuthis"
"Calanus propinquus","Megalocranchia"
"Calanus propinquus","Muggiaea bargmannae"
"Calanus propinquus","Nannobrachium achirus"
"Calanus propinquus","Nansenia antarctica"
"Calanus propinquus","Neognathophausia gigas"
"Calanus propinquus","Notolepis coatsi"
"Calanus propinquus","Obtusoecia antarctica"
"Calanus propinquus","Onykia ingens"
"Calanus propinquus","Pandea rubra"
"Calanus propinquus","Pantachogon haeckeli"
"Calanus propinquus","Paraeuchaeta antarctica"
"Calanus propinquus","Paraeuchaeta barbata"
"Calanus propinquus","Paraeuchaeta biloba"
"Calanus propinquus","Paraeuchaeta rasa"
"Calanus propinquus","Paraphyllina ransoni"
"Calanus propinquus","Periphylla periphylla"
"Calanus propinquus","Phronima sedentaria"
"Calanus propinquus","Pleuragramma antarcticum"
"Calanus propinquus","Pleurobrachia"
"Calanus propinquus","Pleuromamma abdominalis"
"Calanus propinquus","Pleuromamma antarctica"
"Calanus propinquus","Pleuromamma robusta"
"Calanus propinquus","Poromitra crassiceps"
"Calanus propinquus","Primno macropa"
"Calanus propinquus","Protomyctophum andriashevi"
"Calanus propinquus","Protomyctophum bolini"
"Calanus propinquus","Protomyctophum choriodon"
"Calanus propinquus","Protomyctophum luciferum"
"Calanus propinquus","Protomyctophum parallelum"
"Calanus propinquus","Protomyctophum tenisoni"
"Calanus propinquus","Pseudoconchoecia serrulata"
"Calanus propinquus","Pyrostephos vanhoeffeni"
"Calanus propinquus","Rosacea plicata"
"Calanus propinquus","Rotundoecia teretivalvata"
"Calanus propinquus","Sagitta gazellae"
"Calanus propinquus","Sagitta marri"
"Calanus propinquus","Salpa thompsoni"
"Calanus propinquus","Scaphocalanus australis"
"Calanus propinquus","Scaphocalanus farrani"
"Calanus propinquus","Slosarczykovia circumantarctica"
"Calanus propinquus","Solmundella bitentaculata"
"Calanus propinquus","Stoloteuthis leucoptera"
"Calanus propinquus","Stygiomedusa gigantea"
"Calanus propinquus","Themisto gaudichaudii"
"Calanus propinquus","Thysanoessa macrura"
"Calanus propinquus","Thysanoessa vicina"
"Calanus propinquus","Vanadis"
"Calanus propinquus","Zanclonia weldoni"
"Calanus simillimus","Alacia hettacra"
"Calanus simillimus","Atolla wyvillei"
"Calanus simillimus","Austrinoecia isocheira"
"Calanus simillimus","Bathyteuthis abyssicola"
"Calanus simillimus","Batoteuthis skolops"
"Calanus simillimus","Beroe"
"Calanus simillimus","Borostomias antarcticus"
"Calanus simillimus","Brachioteuthis linkovskyi"
"Calanus simillimus","Brachioteuthis picta"
"Calanus simillimus","Calanus australis"
"Calanus simillimus","Callianira"
"Calanus simillimus","Calycopsis borchgrevinki"
"Calanus simillimus","Candacia"
"Calanus simillimus","Chiroteuthis veranyi"
"Calanus simillimus","Conchoecilla chuni"
"Calanus simillimus","Conchoecissa symmetrica"
"Calanus simillimus","Corycaeus"
"Calanus simillimus","Crossota brunnea"
"Calanus simillimus","Cyclothone"
"Calanus simillimus","Cyphocaris faurei"
"Calanus simillimus","Cyphocaris richardi"
"Calanus simillimus","Dimophyes arctica"
"Calanus simillimus","Diphyes antarctica"
"Calanus simillimus","Electrona antarctica"
"Calanus simillimus","Electrona carlsbergi"
"Calanus simillimus","Electrona subaspera"
"Calanus simillimus","Euchirella rostromagna"
"Calanus simillimus","Eudoxoides spiralis"
"Calanus simillimus","Eukrohnia hamata"
"Calanus simillimus","Euphausia frigida"
